osm_id,name
n240025153,"{""cs"": ""Ternitz"", ""de"": ""Ternitz"", ""en"": ""Ternitz"", ""es"": ""Ternitz"", ""fr"": ""Ternitz"", ""pl"": ""Ternitz"", ""ru"": ""Терниц"", ""tr"": ""Ternitz"", ""es_AR"": ""Ternitz""}"
n240025182,"{""cs"": ""Curych"", ""de"": ""Zürich"", ""en"": ""Zurich"", ""es"": ""Zúrich"", ""fr"": ""Zurich"", ""ja"": ""チューリッヒ"", ""ko"": ""취리히"", ""pl"": ""Zurych"", ""pt"": ""Zurique"", ""ru"": ""Цюрих"", ""th"": ""ซูริก"", ""tr"": ""Zürih"", ""vi"": ""Zurich"", ""es_AR"": ""Zúrich"", ""pt_BR"": ""Zurique"", ""zh_TW"": ""蘇黎世""}"
n240027949,"{""en"": ""Mühlhausen"", ""ru"": ""Мюльхаузен""}"
n240028160,"{""cs"": ""Lüneburg"", ""de"": ""Lüneburg"", ""en"": ""Lüneburg"", ""es"": ""Lunenburgo"", ""fr"": ""Lunebourg"", ""pl"": ""Lüneburg"", ""ru"": ""Люнебург"", ""tr"": ""Lüneburg"", ""es_AR"": ""Lunenburgo""}"
n240028377,"{""cs"": ""Wiesbaden"", ""de"": ""Wiesbaden"", ""en"": ""Wiesbaden"", ""es"": ""Wiesbaden"", ""fr"": ""Wiesbaden"", ""pl"": ""Wiesbaden"", ""ru"": ""Висбаден"", ""tr"": ""Wiesbaden"", ""es_AR"": ""Wiesbaden""}"
n240029997,"{""en"": ""Nienburg"", ""ru"": ""Нинбург""}"
n240030103,"{""en"": ""Petershagen"", ""ru"": ""Петерсхаген""}"
n240031063,"{""cs"": ""Peine"", ""de"": ""Peine"", ""en"": ""Peine"", ""es"": ""Peine"", ""fr"": ""Peine"", ""pl"": ""Peine"", ""ru"": ""Пайне"", ""tr"": ""Peine"", ""es_AR"": ""Peine""}"
n240033839,"{""cs"": ""Flensburg"", ""de"": ""Flensburg"", ""en"": ""Flensburg"", ""es"": ""Flensburg"", ""fr"": ""Flensbourg"", ""pl"": ""Flensburg"", ""ru"": ""Фленсбург"", ""tr"": ""Flensburg"", ""es_AR"": ""Flensburg""}"
n240035701,"{""cs"": ""Bernburg"", ""de"": ""Bernburg"", ""en"": ""Bernburg"", ""es"": ""Bernburg"", ""fr"": ""Bernbourg"", ""pl"": ""Bernburg"", ""ru"": ""Бергнбург (Заале)"", ""tr"": ""Bernburg"", ""es_AR"": ""Bernburg""}"
n240036785,"{""en"": ""Elmshorn"", ""ru"": ""Эльмсхорн""}"
n240036844,"{""en"": ""Memmingen"", ""ru"": ""Мемминген""}"
n240037709,"{""cs"": ""Bielefeld"", ""de"": ""Bielefeld"", ""en"": ""Bielefeld"", ""es"": ""Bielefeld"", ""fr"": ""Bielefeld"", ""ja"": ""ビーレフェルト"", ""ko"": ""빌레펠트"", ""pl"": ""Bielefeld"", ""pt"": ""Bielefeld"", ""ru"": ""Билефельд"", ""th"": ""เบียลเฟลด์"", ""tr"": ""Bielefeld"", ""vi"": ""Bielefeld"", ""es_AR"": ""Bielefeld"", ""pt_BR"": ""Bielefeld"", ""zh_TW"": ""比勒費爾德""}"
n240037870,"{""en"": ""Heide"", ""ru"": ""Хайде""}"
n240038067,"{""en"": ""Rotenburg"", ""ru"": ""Ротенбург""}"
n240038130,"{""cs"": ""Erfurt"", ""de"": ""Erfurt"", ""en"": ""Erfurt"", ""es"": ""Erfurt"", ""fr"": ""Erfurt"", ""pl"": ""Erfurt"", ""ru"": ""Эрфурт"", ""tr"": ""Erfurt"", ""es_AR"": ""Erfurt""}"
n240038219,"{""cs"": ""Svatý Hypolit"", ""de"": ""Sankt Pölten"", ""en"": ""Sankt Pölten"", ""es"": ""Sankt Pölten"", ""fr"": ""Sankt Pölten"", ""pl"": ""Sankt Pölten"", ""ru"": ""Санкт-Пёльтен"", ""tr"": ""Sankt Pölten"", ""es_AR"": ""Sankt Pölten""}"
n240038229,"{""en"": ""Barth"", ""ru"": ""Барт""}"
n240040250,"{""en"": ""Wittstock"", ""ru"": ""Витшток""}"
n240041315,"{""en"": ""Aachen"", ""ru"": ""Ахен""}"
n240042766,"{""en"": ""Niebüll"", ""ru"": ""Нибюлль""}"
n240042838,"{""en"": ""Stadtallendorf"", ""ru"": ""Штадталлендорф""}"
n240043543,"{""en"": ""Bad Neuenahr-Ahrweiler"", ""ru"": ""Бад-Нойенар-Арвайлер""}"
n240044967,"{""cs"": ""Minden"", ""de"": ""Minden"", ""en"": ""Minden"", ""es"": ""Minden"", ""fr"": ""Minden"", ""pl"": ""Minden"", ""ru"": ""Минден"", ""tr"": ""Minden"", ""es_AR"": ""Minden""}"
n240046032,"{""en"": ""Pforzheim"", ""ru"": ""Пфорцгейм""}"
n240047193,"{""en"": ""Lohr am Main"", ""ru"": ""Лор-ам-Майн""}"
n240047795,"{""cs"": ""Aschaffenburg"", ""de"": ""Aschaffenburg"", ""en"": ""Aschaffenburg"", ""es"": ""Aschaffenburg"", ""fr"": ""Aschaffenburg"", ""pl"": ""Aschaffenburg"", ""ru"": ""Ашаффенбург"", ""tr"": ""Aschaffenburg"", ""es_AR"": ""Aschaffenburg""}"
n240047829,"{""en"": ""Micheldorf in Oberösterreich"", ""ru"": ""Михельдорф""}"
n240048753,"{""en"": ""Krefeld"", ""ru"": ""Крефельд""}"
n240050035,"{""cs"": ""Pelotas"", ""de"": ""Pelotas"", ""en"": ""Pelotas"", ""es"": ""Pelotas"", ""fr"": ""Pelotas"", ""ja"": ""ペロータス"", ""ko"": ""펠로타스"", ""pl"": ""Pelotas"", ""pt"": ""Pelotas"", ""ru"": ""Пелотас"", ""th"": ""เพโลตาส"", ""tr"": ""Pelotas"", ""vi"": ""Pelotas"", ""es_AR"": ""Pelotas"", ""pt_BR"": ""Pelotas"", ""zh_TW"": ""佩洛塔斯""}"
n240051972,"{""en"": ""Ludwigslust"", ""ru"": ""Людвигслюст""}"
n240051995,"{""en"": ""Prüm"", ""ru"": ""Прюм""}"
n240052230,"{""cs"": ""Aalen"", ""de"": ""Aalen"", ""en"": ""Aalen"", ""es"": ""Aalen"", ""fr"": ""Aalen"", ""pl"": ""Aalen"", ""ru"": ""Ален"", ""tr"": ""Aalen"", ""es_AR"": ""Aalen""}"
n240052571,"{""en"": ""Hartberg"", ""ru"": ""Хартберг""}"
n240052604,"{""en"": ""Weissenburg"", ""ru"": ""Вайсенбург""}"
n240053395,"{""cs"": ""Marburg"", ""de"": ""Marburg"", ""en"": ""Marburg"", ""es"": ""Marburgo"", ""fr"": ""Marbourg"", ""pl"": ""Marburg"", ""ru"": ""Марбург"", ""tr"": ""Marburg"", ""es_AR"": ""Marburgo""}"
n240053773,"{""cs"": ""Landshut"", ""de"": ""Landshut"", ""en"": ""Landshut"", ""es"": ""Landshut"", ""fr"": ""Landshut"", ""pl"": ""Landshut"", ""ru"": ""Ландсхут"", ""tr"": ""Landshut"", ""es_AR"": ""Landshut""}"
n240054451,"{""en"": ""Albstadt"", ""ru"": ""Альбштадт""}"
n240056776,"{""en"": ""Grossenhain"", ""ru"": ""Гросенхайн""}"
n240056876,"{""en"": ""Merzig"", ""ru"": ""Мерциг""}"
n240056905,"{""cs"": ""Osnabrück"", ""de"": ""Osnabrück"", ""en"": ""Osnabrück"", ""es"": ""Osnabrück"", ""fr"": ""Osnabrück"", ""pl"": ""Osnabrück"", ""ru"": ""Оснабрюк"", ""tr"": ""Osnabrück"", ""es_AR"": ""Osnabrück""}"
n240057246,"{""en"": ""Sondershausen"", ""ru"": ""Зондерсхаузен""}"
n240057351,"{""cs"": ""Passau"", ""de"": ""Passau"", ""en"": ""Passau"", ""es"": ""Passau"", ""fr"": ""Passau"", ""pl"": ""Passau"", ""ru"": ""Пассау"", ""tr"": ""Passau"", ""es_AR"": ""Passau""}"
n240058050,"{""en"": ""Heidelberg"", ""ru"": ""Хайдельберг""}"
n240058058,"{""en"": ""Jessen"", ""ru"": ""Йессен""}"
n240059038,"{""en"": ""Rottenmann"", ""ru"": ""Роттенман""}"
n240060919,"{""cs"": ""Mannheim"", ""de"": ""Mannheim"", ""en"": ""Mannheim"", ""es"": ""Mannheim"", ""fr"": ""Mannheim"", ""ja"": ""マンハイム"", ""ko"": ""만하임"", ""pl"": ""Mannheim"", ""pt"": ""Mannheim"", ""ru"": ""Мангейм"", ""th"": ""แมนไฮม์"", ""tr"": ""Mannheim"", ""vi"": ""Mannheim"", ""es_AR"": ""Mannheim"", ""pt_BR"": ""Mannheim"", ""zh_TW"": ""曼海姆""}"
n240060956,"{""en"": ""Wismar"", ""ru"": ""Висмар""}"
n240061254,"{""cs"": ""Dessau-Rosslau"", ""de"": ""Dessau-Roßlau"", ""en"": ""Dessau-Rosslau"", ""es"": ""Dessau-Rosslau"", ""fr"": ""Dessau-Roßlau"", ""pl"": ""Dessau-Rosslau"", ""ru"": ""Дессау-Росcлау"", ""tr"": ""Dessau-Rosslau"", ""es_AR"": ""Dessau-Rosslau""}"
n240062631,"{""en"": ""Mönchengladbach"", ""ru"": ""Мёнхенгладбах""}"
n240062765,"{""en"": ""Königsbrunn"", ""ru"": ""Кёнигсбрунн""}"
n240062840,"{""cs"": ""St. Gallen"", ""de"": ""St. Gallen"", ""en"": ""Sankt Gallen"", ""es"": ""St. Gallen"", ""fr"": ""St. Gallen"", ""pl"": ""St. Gallen"", ""ru"": ""Санкт-Галлен"", ""tr"": ""St. Gallen"", ""es_AR"": ""St. Gallen""}"
n240063145,"{""en"": ""Remscheid"", ""ru"": ""Ремшайд""}"
n240063385,"{""en"": ""Idar-Oberstein"", ""ru"": ""Идар-Оберштайн""}"
n240064969,"{""en"": ""Heidenheim an der Brenz"", ""ru"": ""Хайденхайм""}"
n240069280,"{""cs"": ""Wittenberge"", ""de"": ""Wittenberge"", ""en"": ""Wittenberge"", ""es"": ""Wittenberge"", ""fr"": ""Wittenberge"", ""pl"": ""Wittenbergia"", ""ru"": ""Виттенберге"", ""tr"": ""Wittenberge"", ""es_AR"": ""Wittenberge""}"
n240070436,"{""en"": ""Pegnitz"", ""ru"": ""Пегниц""}"
n240070646,"{""cs"": ""Sankt Johann im Pongau"", ""de"": ""Sankt Johann im Pongau"", ""en"": ""Sankt Johann im Pongau"", ""es"": ""Sankt Johann im Pongau"", ""fr"": ""Sankt Johann im Pongau"", ""pl"": ""Sankt Johann im Pongau"", ""ru"": ""Санкт-Иоганн-им-Понгау"", ""tr"": ""Sankt Johann im Pongau"", ""es_AR"": ""Sankt Johann im Pongau""}"
n240071583,"{""cs"": ""Salzwedel"", ""de"": ""Salzwedel"", ""en"": ""Salzwedel"", ""es"": ""Salzwedel"", ""fr"": ""Salzwedel"", ""pl"": ""Salzwedel"", ""ru"": ""Зальцведель"", ""tr"": ""Salzwedel"", ""es_AR"": ""Salzwedel""}"
n240071610,"{""en"": ""Eisenach"", ""ru"": ""Айзенах""}"
n240071747,"{""en"": ""Amberg"", ""ru"": ""Амберг""}"
n240073534,"{""en"": ""Stade"", ""ru"": ""Штаде""}"
n240074718,"{""cs"": ""Darmstadt"", ""de"": ""Darmstadt"", ""en"": ""Darmstadt"", ""es"": ""Darmstadt"", ""fr"": ""Darmstadt"", ""pl"": ""Darmstadt"", ""ru"": ""Дармштадт"", ""tr"": ""Darmstadt"", ""es_AR"": ""Darmstadt""}"
n240075478,"{""en"": ""Dorfen"", ""ru"": ""Дорфен""}"
n240076989,"{""cs"": ""Drážďany"", ""de"": ""Dresden"", ""en"": ""Dresden"", ""es"": ""Dresde"", ""fr"": ""Dresde"", ""ja"": ""ドレスデン"", ""ko"": ""드레스덴"", ""pl"": ""Drezno"", ""pt"": ""Dresden"", ""ru"": ""Дрезден"", ""th"": ""เดรสเดน"", ""tr"": ""Dresden"", ""vi"": ""Dresden"", ""es_AR"": ""Dresde"", ""pt_BR"": ""Dresden"", ""zh_TW"": ""德累斯頓""}"
n240077102,"{""en"": ""Sölden"", ""ru"": ""Зёльден""}"
n240077952,"{""en"": ""Wittingen"", ""ru"": ""Виттинген""}"
n240078045,"{""en"": ""Kaufbeuren"", ""ru"": ""Кауфбойрен""}"
n240078162,"{""en"": ""Daun"", ""ru"": ""Даун""}"
n240078414,"{""en"": ""Neuwied"", ""ru"": ""Нойвид""}"
n240078521,"{""en"": ""Löningen"", ""ru"": ""Лёнинген""}"
n240078745,"{""en"": ""Wusterhausen"", ""ru"": ""Вустерхаузен""}"
n240080957,"{""en"": ""Gänserndorf"", ""ru"": ""Гензерндорф""}"
n240081288,"{""cs"": ""Branibor nad Havolou"", ""de"": ""Brandenburg an der Havel"", ""en"": ""Brandenburg an der Havel"", ""es"": ""Brandenburg an der Havel"", ""fr"": ""Brandebourg-sur-la-Havel"", ""pl"": ""Brandenburg an der Havel"", ""ru"": ""Бранденбург-на-Хафеле"", ""tr"": ""Brandenburg an der Havel"", ""es_AR"": ""Brandenburg an der Havel""}"
n240082404,"{""en"": ""Reichenbach"", ""ru"": ""Райхенбах""}"
n240083018,"{""en"": ""Kulmbach"", ""ru"": ""Кульмбах""}"
n240083444,"{""en"": ""Deggendorf"", ""ru"": ""Деггендорф""}"
n240084166,"{""en"": ""Oschersleben"", ""ru"": ""Ошерслебен""}"
n240084358,"{""en"": ""Neumarkt in der Oberpfalz"", ""ru"": ""Ноймаркт-ин-дер-Оберпфальц""}"
n240084367,"{""en"": ""Dannenberg"", ""ru"": ""Данненберг""}"
n240085119,"{""en"": ""Husum"", ""ru"": ""Хузум""}"
n240088078,"{""en"": ""Wernigerode"", ""ru"": ""Вернигероде""}"
n240088506,"{""en"": ""Pasewalk"", ""ru"": ""Пазевальк""}"
n240088844,"{""cs"": ""Fulda"", ""de"": ""Fulda"", ""en"": ""Fulda"", ""es"": ""Fulda"", ""fr"": ""Fulda"", ""pl"": ""Fulda"", ""ru"": ""Фульда"", ""tr"": ""Fulda"", ""es_AR"": ""Fulda""}"
n240089515,"{""en"": ""Hassfurt"", ""ru"": ""Хасфурт""}"
n240090160,"{""en"": ""Jena"", ""ru"": ""Йена""}"
n240090170,"{""cs"": ""Gera"", ""de"": ""Gera"", ""en"": ""Gera"", ""es"": ""Gera"", ""fr"": ""Gera"", ""pl"": ""Gera"", ""ru"": ""Гера"", ""tr"": ""Gera"", ""es_AR"": ""Gera""}"
n240090728,"{""cs"": ""Wuppertal"", ""de"": ""Wuppertal"", ""en"": ""Wuppertal"", ""es"": ""Wuppertal"", ""fr"": ""Wuppertal"", ""pl"": ""Wuppertal"", ""ru"": ""Вупперталь"", ""tr"": ""Wuppertal"", ""es_AR"": ""Wuppertal""}"
n240090804,"{""en"": ""Verden"", ""ru"": ""Ферден""}"
n240092010,"{""cs"": ""Freiburg im Breisgau"", ""de"": ""Freiburg im Breisgau"", ""en"": ""Freiburg im Breisgau"", ""es"": ""Freiburg im Breisgau"", ""fr"": ""Fribourg-en-Brisgau"", ""pl"": ""Freiburg im Breisgau"", ""ru"": ""Фрайбург"", ""tr"": ""Freiburg im Breisgau"", ""es_AR"": ""Freiburg im Breisgau""}"
n240093234,"{""cs"": ""Kaiserslautern"", ""de"": ""Kaiserslautern"", ""en"": ""Kaiserslautern"", ""es"": ""Kaiserslautern"", ""fr"": ""Kaiserslautern"", ""pl"": ""Kaiserslautern"", ""ru"": ""Кайзерслаутерн"", ""tr"": ""Kaiserslautern"", ""es_AR"": ""Kaiserslautern""}"
n240093804,"{""en"": ""Zwickau"", ""ru"": ""Цвиккау""}"
n240094105,"{""cs"": ""Nordhausen"", ""de"": ""Nordhausen"", ""en"": ""Nordhausen"", ""es"": ""Nordhausen"", ""fr"": ""Nordhausen"", ""pl"": ""Nordhausen"", ""ru"": ""Нордхаузен"", ""tr"": ""Nordhausen"", ""es_AR"": ""Nordhausen""}"
n2400943127,"{""cs"": ""Uka"", ""de"": ""Uka"", ""en"": ""Uka"", ""es"": ""Uka"", ""fr"": ""Uka"", ""pl"": ""Uka"", ""ru"": ""Ука"", ""tr"": ""Uka"", ""es_AR"": ""Uka""}"
n240094772,"{""en"": ""Frankenberg"", ""ru"": ""Франкенберг""}"
n240094938,"{""en"": ""Wertheim"", ""ru"": ""Вертайм""}"
n240095648,"{""en"": ""Lehrte"", ""ru"": ""Лерте""}"
n2400957532,"{""cs"": ""Oblast Verchňaja Ozyornaja"", ""de"": ""Ortschaft Verkhnyaya Ozyornaya"", ""en"": ""Verkhnyaya Ozyornaya Locality"", ""es"": ""Localidad de Verkhnyaya Ozyornaya"", ""fr"": ""Région Verkhnyaya Ozyornaya"", ""pl"": ""Uroczysko Wierchnnaja Oziornaja"", ""ru"": ""урочище Верхняя Озёрная"", ""tr"": ""Verkhnyaya Ozyornaya Mevzi"", ""es_AR"": ""Localidad de Verkhnyaya Ozyornaya""}"
n240095938,"{""en"": ""Sankt Michael im Lungau"", ""ru"": ""Санкт-Михаэль-им-Лунгау""}"
n240097197,"{""en"": ""Biel"", ""ru"": ""Биль""}"
n240097247,"{""en"": ""Fürstenwalde"", ""ru"": ""Фюрстенвальде""}"
n240097808,"{""en"": ""Schwandorf"", ""ru"": ""Швандорф""}"
n240097893,"{""en"": ""Leer"", ""ru"": ""Лер""}"
n240098830,"{""cs"": ""Wilhelmshaven"", ""de"": ""Wilhelmshaven"", ""en"": ""Wilhelmshaven"", ""es"": ""Wilhelmshaven"", ""fr"": ""Wilhelmshaven"", ""pl"": ""Wilhelmshaven"", ""ru"": ""Вильгельмсхафен"", ""tr"": ""Wilhelmshaven"", ""es_AR"": ""Wilhelmshaven""}"
n240099245,"{""en"": ""Baden-Baden"", ""ru"": ""Баден-Баден""}"
n240099847,"{""en"": ""Lutherstadt Eisleben"", ""ru"": ""Лютерштадт-Айслебен""}"
n240101756,"{""cs"": ""Greifswald"", ""de"": ""Greifswald"", ""en"": ""Greifswald"", ""es"": ""Greifswald"", ""fr"": ""Greifswald"", ""pl"": ""Greifswald"", ""ru"": ""Грайфсвальд"", ""tr"": ""Greifswald"", ""es_AR"": ""Greifswald""}"
n240102654,"{""en"": ""Koblenz"", ""ru"": ""Кобленц""}"
n240103689,"{""cs"": ""Buchholz in der Nordheide"", ""de"": ""Buchholz in der Nordheide"", ""en"": ""Buchholz in der Nordheide"", ""es"": ""Buchholz in der Nordheide"", ""fr"": ""Buchholz in der Nordheide"", ""pl"": ""Buchholz in der Nordheide"", ""ru"": ""Бухгольц-ин-дер-Нордхайде"", ""tr"": ""Buchholz in der Nordheide"", ""es_AR"": ""Buchholz in der Nordheide""}"
n240105150,"{""en"": ""Nortorf"", ""ru"": ""Норторф""}"
n240105830,"{""en"": ""Villingen-Schwenningen"", ""ru"": ""Филлинген-Швеннинген""}"
n240106077,"{""cs"": ""Schweinfurt"", ""de"": ""Schweinfurt"", ""en"": ""Schweinfurt"", ""es"": ""Schweinfurt"", ""fr"": ""Schweinfurt"", ""pl"": ""Schweinfurt"", ""ru"": ""Швайнфурт"", ""tr"": ""Schweinfurt"", ""es_AR"": ""Schweinfurt""}"
n240106403,"{""en"": ""Limburg an der Lahn"", ""ru"": ""Лимбург-ан-дер-Лан""}"
n240109189,"{""cs"": ""Berlín"", ""de"": ""Berlin"", ""en"": ""Berlin"", ""es"": ""Berlín"", ""fr"": ""Berlin"", ""ja"": ""ベルリン"", ""ko"": ""베를린"", ""pl"": ""Berlin"", ""pt"": ""Berlim"", ""ru"": ""Берлин"", ""th"": ""เบอร์ลิน"", ""tr"": ""Berlin"", ""vi"": ""Béc-lin"", ""es_AR"": ""Berlín"", ""pt_BR"": ""Berlim"", ""zh_TW"": ""柏林""}"
n240109511,"{""en"": ""Goslar"", ""ru"": ""Гослар""}"
n240110400,"{""en"": ""Bad Ischl"", ""ru"": ""Бад-Ишль""}"
n240110547,"{""en"": ""Hagen"", ""ru"": ""Хаген""}"
n240114473,"{""en"": ""Paderborn"", ""ru"": ""Падерборн""}"
n240116186,"{""en"": ""Feldkirchen in Kärnten"", ""ru"": ""Фельдкирхен-ин-Кернтен""}"
n240116263,"{""en"": ""Mainz"", ""ru"": ""Майнц""}"
n240116680,"{""en"": ""Löcknitz"", ""ru"": ""Лёкниц""}"
n240117878,"{""en"": ""Singen"", ""ru"": ""Зинген""}"
n240118216,"{""en"": ""Luckau"", ""ru"": ""Луккау""}"
n240118548,"{""en"": ""Matrei in Osttirol"", ""ru"": ""Матрай""}"
n240120582,"{""cs"": ""Karlsruhe"", ""de"": ""Karlsruhe"", ""en"": ""Karlsruhe"", ""es"": ""Karlsruhe"", ""fr"": ""Karlsruhe"", ""pl"": ""Karlsruhe"", ""ru"": ""Карлсруэ"", ""tr"": ""Karlsruhe"", ""es_AR"": ""Karlsruhe""}"
n240120735,"{""en"": ""Wolfsberg"", ""ru"": ""Вольфсберг""}"
n240120926,"{""cs"": ""Regensburg"", ""de"": ""Regensburg"", ""en"": ""Regensburg"", ""es"": ""Regensburg"", ""fr"": ""Ratisbonne"", ""pl"": ""Regensburg"", ""ru"": ""Регенсбург"", ""tr"": ""Regensburg"", ""es_AR"": ""Regensburg""}"
n240122791,"{""en"": ""Schönebeck"", ""ru"": ""Шёнебек""}"
n240122932,"{""en"": ""Prenzlau"", ""ru"": ""Пренцлау""}"
n240124689,"{""en"": ""Schwedt"", ""ru"": ""Шведт""}"
n240125188,"{""cs"": ""Nordhorn"", ""de"": ""Nordhorn"", ""en"": ""Nordhorn"", ""es"": ""Nordhorn"", ""fr"": ""Nordhorn"", ""pl"": ""Nordhorn"", ""ru"": ""Нордхорн"", ""tr"": ""Nordhorn"", ""es_AR"": ""Nordhorn""}"
n240125262,"{""en"": ""Homburg"", ""ru"": ""Хомбург""}"
n240126229,"{""en"": ""Borna"", ""ru"": ""Борна""}"
n240126519,"{""cs"": ""Kempten"", ""de"": ""Kempten"", ""en"": ""Kempten"", ""es"": ""Kempten"", ""fr"": ""Kempten"", ""pl"": ""Kempten"", ""ru"": ""Кемптен"", ""tr"": ""Kempten"", ""es_AR"": ""Kempten""}"
n240126753,"{""cs"": ""Düsseldorf"", ""de"": ""Düsseldorf"", ""en"": ""Düsseldorf"", ""es"": ""Düsseldorf"", ""fr"": ""Düsseldorf"", ""ja"": ""デュッセルドルフ"", ""ko"": ""뒤셀도르프"", ""pl"": ""Düsseldorf"", ""pt"": ""Düsseldorf"", ""ru"": ""Дюссельдорф"", ""th"": ""ดึซเซลดอร์ฟ"", ""tr"": ""Düsseldorf"", ""vi"": ""Düsseldorf"", ""es_AR"": ""Düsseldorf"", ""pt_BR"": ""Düsseldorf"", ""zh_TW"": ""杜塞道夫""}"
n240126844,"{""cs"": ""Emden"", ""de"": ""Emden"", ""en"": ""Emden"", ""es"": ""Emden"", ""fr"": ""Emden"", ""pl"": ""Emden"", ""ru"": ""Эмден"", ""tr"": ""Emden"", ""es_AR"": ""Emden""}"
n240127287,"{""cs"": ""Görlitz"", ""de"": ""Görlitz"", ""en"": ""Görlitz"", ""es"": ""Görlitz"", ""fr"": ""Görlitz"", ""pl"": ""Görlitz"", ""ru"": ""Гёрлиц"", ""tr"": ""Görlitz"", ""es_AR"": ""Görlitz""}"
n240127454,"{""en"": ""Warburg"", ""ru"": ""Варбург""}"
n240127924,"{""cs"": ""Eisenerz"", ""de"": ""Eisenerz"", ""en"": ""Eisenerz"", ""es"": ""Eisenerz"", ""fr"": ""Eisenerz"", ""pl"": ""Eisenerz"", ""ru"": ""Айзенэрц"", ""tr"": ""Eisenerz"", ""es_AR"": ""Eisenerz""}"
n240128564,"{""en"": ""Kitzingen"", ""ru"": ""Китцинген""}"
n240129149,"{""en"": ""Neuhof"", ""ru"": ""Нойхоф""}"
n240130483,"{""en"": ""Georgsmarienhütte"", ""ru"": ""Георгсмариенхютте""}"
n2401339846,"{""ja"": ""カマラン ダウンズ"", ""th"": ""คามารานดาวน์ส"", ""vi"": ""Kamaran Downs"", ""zh_TW"": ""卡馬蘭當斯""}"
n2402352818,"{""en"": ""Cooramirina Channels"", ""ja"": ""クーラミリナ・チャンネルズ"", ""th"": ""ช่องแคบคูรามิรินา"", ""vi"": ""Kênh Cooramirina"", ""zh_TW"": ""庫拉米里納切諾斯""}"
n2402566129,"{""en"": ""Aspen"", ""es"": ""Aspen"", ""pt"": ""Aspen"", ""es_AR"": ""Aspen"", ""pt_BR"": ""Aspen""}"
n240357542,"{""cs"": ""Cáceres"", ""de"": ""Cáceres"", ""en"": ""Cáceres"", ""es"": ""Cáceres"", ""fr"": ""Cáceres"", ""pl"": ""Cáceres"", ""ru"": ""Касерес"", ""tr"": ""Cáceres"", ""es_AR"": ""Cáceres""}"
n2403721046,"{""cs"": ""Dalasjö"", ""de"": ""Dalasjö"", ""en"": ""Dalasjö"", ""es"": ""Dalasjö"", ""fr"": ""Dalasjö"", ""pl"": ""Dalasjö"", ""ru"": ""Даласьо"", ""tr"": ""Dalasjö"", ""es_AR"": ""Dalasjö""}"
n240422994,"{""en"": ""Cádiz"", ""ru"": ""Кадис""}"
n240422997,"{""cs"": ""Almería"", ""de"": ""Almeria"", ""en"": ""Almeria"", ""es"": ""Almería"", ""fr"": ""Almería"", ""ja"": ""アルメリア"", ""pl"": ""Almeria"", ""ru"": ""Альмерия"", ""th"": ""อัลเมเรีย"", ""tr"": ""Almeria"", ""vi"": ""Almeria"", ""es_AR"": ""Almería"", ""zh_TW"": ""阿美里亞""}"
n240423005,"{""en"": ""Teruel"", ""ru"": ""Теруэль""}"
n240423007,"{""cs"": ""Soria"", ""de"": ""Soria"", ""en"": ""Soria"", ""es"": ""Soria"", ""fr"": ""Soria"", ""pl"": ""Soria"", ""ru"": ""Сория"", ""tr"": ""Soria"", ""es_AR"": ""Soria""}"
n240423012,"{""cs"": ""Palencia"", ""de"": ""Palencia"", ""en"": ""Palencia"", ""es"": ""Palencia"", ""fr"": ""Palencia"", ""pl"": ""Palencia"", ""ru"": ""Паленсия"", ""tr"": ""Palencia"", ""es_AR"": ""Palencia""}"
n240423022,"{""cs"": ""Huelva"", ""de"": ""Huelva"", ""en"": ""Huelva"", ""es"": ""Huelva"", ""fr"": ""Huelva"", ""pl"": ""Huelva"", ""ru"": ""Уэльва"", ""tr"": ""Huelva"", ""es_AR"": ""Huelva""}"
n240423025,"{""cs"": ""Granada"", ""de"": ""Granada"", ""en"": ""Granada"", ""es"": ""Granada"", ""fr"": ""Grenade"", ""ja"": ""グラナダ"", ""ko"": ""그라나다"", ""pl"": ""Granada"", ""ru"": ""Гранада"", ""th"": ""กรานาดา"", ""tr"": ""Granada"", ""vi"": ""Granada"", ""es_AR"": ""Granada"", ""zh_TW"": ""格拉納達""}"
n240434360,"{""cs"": ""Melut"", ""de"": ""Melut"", ""en"": ""Melut"", ""es"": ""Melut"", ""fr"": ""Melut"", ""ja"": ""メルート"", ""ko"": ""멜루트"", ""pl"": ""Melut"", ""ru"": ""Мелут"", ""th"": ""เมลุต"", ""tr"": ""Melut"", ""vi"": ""Melut"", ""es_AR"": ""Melut"", ""zh_TW"": ""麥路特""}"
n240470924,"{""cs"": ""Taraz"", ""de"": ""Taraz"", ""en"": ""Taraz"", ""es"": ""Taraz"", ""fr"": ""Taraz"", ""ja"": ""タラズ"", ""ko"": ""타라즈"", ""pl"": ""Taraz"", ""pt"": ""Taraz"", ""ru"": ""Тараз"", ""th"": ""ทาราซ"", ""tr"": ""Taraz"", ""vi"": ""Taraz"", ""es_AR"": ""Taraz"", ""pt_BR"": ""Taraz"", ""zh_TW"": ""塔拉茲""}"
n2404815433,"{""cs"": ""Jakunvaara"", ""de"": ""Jakunvaara"", ""en"": ""Jakunvara"", ""es"": ""Jakunvaara"", ""fr"": ""Jakunvaara"", ""pl"": ""Jakunwaara"", ""ru"": ""Якунвара"", ""tr"": ""Jakunvaara"", ""es_AR"": ""Jakunvaara""}"
